Suburb,Type,Regionname,Rooms,Distance,Price,pred_Random_Forest,pred_Gradient_Boosting,pred_HistGradientBoosting,suburbio_nuevo
Glenroy,h,Northern Metropolitan,3,13.0,901000.0,699980.6141426988,707138.4394758486,726957.9532875394,False
Glenroy,h,Northern Metropolitan,3,13.0,643000.0,602587.7559089522,634184.2298779243,584477.2852896012,False
Glenroy,t,Northern Metropolitan,5,13.0,645000.0,560488.2806825778,553539.9752367863,515768.0506324861,False
Glenroy,t,Northern Metropolitan,3,13.0,595000.0,551642.6749661365,523653.5523020648,522677.1244527612,False
Glenroy,h,Northern Metropolitan,3,13.0,820000.0,690144.5349595686,657247.2562338839,657274.2071227591,False
Glenroy,h,Northern Metropolitan,4,13.0,1050000.0,968946.471277344,907577.7426066612,927949.102268702,False
Glenroy,h,Northern Metropolitan,3,13.0,621000.0,619088.7980036001,578487.2025522123,537158.5041631666,False
Glenroy,h,Northern Metropolitan,3,13.0,705000.0,633662.0653307589,638461.0478976428,623768.1522156972,False
Glenroy,u,Northern Metropolitan,3,13.0,590000.0,578638.8679675696,526124.3444753779,577843.5265265465,False
Glenroy,t,Northern Metropolitan,3,13.0,680000.0,541208.1168975754,575109.7553355407,596175.7993989035,False
Glenroy,h,Northern Metropolitan,3,13.0,935000.0,671305.1525791532,686177.0024603849,693561.675335007,False
Glenroy,t,Northern Metropolitan,3,13.0,720000.0,557479.6638517573,646576.0984838228,652956.2448226329,False
Hadfield,h,Northern Metropolitan,3,12.1,725000.0,683669.6580396636,638104.1736947072,663418.8739161744,False
Hadfield,h,Northern Metropolitan,3,12.1,740000.0,626767.982605797,632467.478091502,612881.4078569344,False
Hadfield,h,Northern Metropolitan,4,12.1,880000.0,851708.4911214068,875977.5730326027,915559.8153564375,False
Hadfield,t,Northern Metropolitan,3,12.1,630000.0,545393.4025074517,516699.5131463539,535636.286996332,False
Hampton,h,Southern Metropolitan,3,13.7,1615000.0,1585148.4235343193,1399579.315410975,1455941.3465517128,False
Hampton,h,Southern Metropolitan,3,13.7,2513000.0,1925819.0417162713,1955140.6759525898,1951870.7689231865,False
Hampton,t,Southern Metropolitan,4,13.7,1910000.0,1302912.6846455878,1281693.264752917,1251216.2872084216,False
Hampton,h,Southern Metropolitan,3,13.7,1620000.0,1746284.7202622837,1541875.305355668,1619774.6152702062,False
Hampton,h,Southern Metropolitan,2,13.7,1789000.0,1596970.7025062882,1324138.0664915785,1448461.508679406,False
Hampton,t,Southern Metropolitan,2,13.7,837000.0,1381668.1314430588,934034.6890598729,970630.8233901794,False
Hampton,h,Southern Metropolitan,4,13.7,2500000.0,2331346.371161877,2198585.9576362427,2022478.7674534034,False
Hampton,u,Southern Metropolitan,2,13.7,665000.0,795447.4246207827,762547.614135883,806833.4173006181,False
Hampton,h,Southern Metropolitan,3,13.7,1560000.0,1484474.469918619,1252873.518940641,1361446.0907398523,False
Hampton,u,Southern Metropolitan,2,13.7,860000.0,711184.3416154417,757078.956307175,808436.5328953575,False
Hampton,h,Southern Metropolitan,3,13.7,1475000.0,1017297.3920014006,1190409.1994980213,1133767.4002363402,False
Hampton,h,Southern Metropolitan,2,13.7,840000.0,951124.7215470672,1108724.8593215009,1095261.0207775277,False
Hawthorn,h,Southern Metropolitan,3,4.6,1700000.0,1629155.520517713,1680142.8302931252,1637050.0730611975,False
Hawthorn,u,Southern Metropolitan,1,4.6,440000.0,383583.7613683773,400928.8265049015,398943.5002686516,False
Hawthorn,u,Southern Metropolitan,2,4.6,580000.0,519640.02591128217,542657.4204059861,497810.3726264463,False
Hawthorn,u,Southern Metropolitan,1,4.6,535000.0,420151.61427015206,436484.9029999435,452972.1632876606,False
Hawthorn,u,Southern Metropolitan,2,4.6,635000.0,590277.6135636494,559450.6855629514,569363.2612426536,False
Hawthorn,u,Southern Metropolitan,1,4.6,317500.0,410906.6508602093,393674.53499505983,396804.65229750104,False
Hawthorn,u,Southern Metropolitan,1,4.6,160000.0,355322.3484577849,369204.68767422036,388496.5017532255,False
Hawthorn,u,Southern Metropolitan,1,4.6,360000.0,411745.51946619916,340433.0821097164,337629.17500756215,False
Hawthorn,h,Southern Metropolitan,1,4.6,300000.0,872464.4781286932,667426.4889153527,717960.305726925,False
Hawthorn,h,Southern Metropolitan,2,4.6,1800000.0,1309283.3985749728,1347226.7713272325,1391073.7444319443,False
Hawthorn,u,Southern Metropolitan,1,4.6,275000.0,375758.898819068,450684.04755834513,393939.10200359655,False
Hawthorn,t,Southern Metropolitan,3,4.6,1300000.0,1291376.4375630582,1082852.382765967,1211977.6976078264,False
Hawthorn,h,Southern Metropolitan,3,4.6,1525000.0,1428535.3744398982,1377136.5918817013,1301554.5005047657,False
Hawthorn,h,Southern Metropolitan,2,4.6,1620000.0,1177268.6994941921,1221394.5073396484,1150091.4849810295,False
Hawthorn,h,Southern Metropolitan,3,4.6,1985000.0,1592563.950981174,1690096.837450671,1732018.0960268562,False
Hawthorn,h,Southern Metropolitan,3,4.6,1750000.0,1938918.9613711531,1867411.3401491896,2004823.2659019048,False
Hawthorn,h,Southern Metropolitan,4,4.6,2100000.0,2129531.9372560345,1907593.2204329947,1970162.7660195988,False
Hawthorn,u,Southern Metropolitan,2,4.6,560000.0,570038.0359008409,550358.6276609387,529288.1835772134,False
Hawthorn East,h,Southern Metropolitan,5,7.5,3750000.0,2874034.9057771717,2954123.9431601833,3136078.093288113,False
Hawthorn East,u,Southern Metropolitan,3,7.5,780000.0,709353.4155577408,811742.0027705837,803957.8029605305,False
Hawthorn East,u,Southern Metropolitan,2,7.5,500000.0,604813.6897585586,642098.9948838692,670264.9813769726,False
Hawthorn East,t,Southern Metropolitan,3,7.5,1264000.0,1253523.2285278153,1417552.757488061,1421615.902778595,False
Hawthorn East,u,Southern Metropolitan,2,7.5,1462000.0,921203.266279286,904935.1848210642,953455.9178851144,False
Hawthorn East,u,Southern Metropolitan,1,7.5,440000.0,370197.1351435732,400035.54378215084,403656.9896207953,False
Hawthorn East,h,Southern Metropolitan,3,7.5,1575000.0,1439449.6764287055,1372873.3142107062,1389586.8891774823,False
Hawthorn East,h,Southern Metropolitan,2,7.5,1320000.0,1394414.1652429262,1323258.203214518,1301880.6857119105,False
Hawthorn East,h,Southern Metropolitan,4,7.5,3600000.0,2294243.1829083115,2519787.8476328566,2474506.680961693,False
Hawthorn East,h,Southern Metropolitan,4,7.5,2425000.0,2248167.8066045195,2399867.530362192,2422510.7622989397,False
Hawthorn East,h,Southern Metropolitan,3,7.5,1890000.0,1490976.2872944635,1596624.628466944,1685120.5413153097,False
Hawthorn East,u,Southern Metropolitan,1,7.5,400500.0,391114.5943018215,411585.3753685853,423429.51144398923,False
Hawthorn East,h,Southern Metropolitan,3,7.5,1405000.0,1363681.710626786,1447859.2831326702,1378418.8603900366,False
Hawthorn East,h,Southern Metropolitan,3,7.5,2102000.0,1490068.118044595,1470231.6397926977,1537867.1620837483,False
Hawthorn East,u,Southern Metropolitan,2,7.5,435000.0,630336.2389099296,673156.2488214066,656038.6091887809,False
Hawthorn East,u,Southern Metropolitan,1,7.5,375000.0,373307.7734570267,394635.65724398603,403208.93956075545,False
Hawthorn East,u,Southern Metropolitan,2,7.5,555000.0,521221.1724592461,621929.6568906362,570080.2994308029,False
Hawthorn East,u,Southern Metropolitan,2,7.5,532000.0,562200.5425611221,624184.2624266939,624213.1814835834,False
Heidelberg,h,Eastern Metropolitan,4,10.6,1450000.0,1221092.970355755,1354623.5253745178,1327889.0523483725,False
Heidelberg,h,Eastern Metropolitan,3,10.6,1340000.0,1027603.7516395565,1020795.7381734928,1013151.6905125411,False
Heidelberg,t,Eastern Metropolitan,2,10.6,630000.0,638392.9343371332,589110.9822306946,600976.1252708756,False
Heidelberg,h,Eastern Metropolitan,3,10.6,1271000.0,918868.4196774439,976428.421464652,967978.0977447169,False
Heidelberg,u,Eastern Metropolitan,4,10.6,610000.0,797590.9701227691,850953.6208832714,854180.3013567516,False
Heidelberg Heights,h,Eastern Metropolitan,2,10.5,910000.0,876679.2535686666,832772.3237048832,867809.6941414324,False
Heidelberg Heights,h,Eastern Metropolitan,2,10.5,665000.0,502492.94347300235,515422.81852009764,518162.84912113234,False
Heidelberg Heights,t,Eastern Metropolitan,3,10.5,575000.0,652139.7259907852,670692.4690957102,645450.3604154846,False
Heidelberg Heights,h,Eastern Metropolitan,4,10.5,706000.0,705591.8193718928,682975.3096688091,661729.2636998774,False
Heidelberg Heights,h,Eastern Metropolitan,2,10.5,780000.0,606614.4278711361,702669.2215613801,699998.0281280974,False
Heidelberg Heights,t,Eastern Metropolitan,3,10.5,601000.0,634637.8170515993,676813.8422470775,648114.2324881384,False
Heidelberg Heights,h,Eastern Metropolitan,3,10.5,805000.0,686604.0922268357,754870.6470968896,733435.435858304,False
Heidelberg Heights,h,Eastern Metropolitan,2,10.5,690000.0,634789.3861430258,590499.4839705599,565717.096708747,False
Heidelberg Heights,h,Eastern Metropolitan,2,10.5,682000.0,538381.1527527894,581336.0722903416,550241.4924736655,False
Heidelberg Heights,h,Eastern Metropolitan,3,10.5,657000.0,583965.8161118573,606731.2751355782,608826.4138214901,False
Heidelberg Heights,u,Eastern Metropolitan,3,10.5,630000.0,666874.7341095741,670520.9497914761,670946.206076121,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,880000.0,747372.2879949654,792674.8779332562,739400.5148847646,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,687000.0,511036.4051717863,617987.7978524715,532457.507349214,False
Heidelberg West,h,Eastern Metropolitan,2,9.4,650000.0,500481.429826124,524014.1642074648,479182.5927405331,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,855000.0,730404.6974102133,776216.5061513358,709326.8751011416,False
Heidelberg West,h,Eastern Metropolitan,2,9.4,613000.0,473591.5390611903,497349.33161826927,460331.33934787754,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,640000.0,577659.1170291163,630418.6507970743,612982.7815413073,False
Heidelberg West,h,Eastern Metropolitan,1,9.4,442000.0,507513.45362100133,476575.1210600466,524851.8916561643,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,810000.0,803999.25462143,859553.3286406236,819263.8509719404,False
Heidelberg West,h,Eastern Metropolitan,3,9.4,950000.0,752079.4733630099,840235.8021840713,734373.7307433801,False
Heidelberg West,h,Eastern Metropolitan,4,9.4,725000.0,757146.1958570273,755446.3970648063,773413.7169001333,False
Hughesdale,t,Southern Metropolitan,3,13.0,998000.0,908554.5704426105,943527.388472753,907032.236803206,False
Hughesdale,t,Southern Metropolitan,4,13.0,1340000.0,1376413.9747261659,1448530.775412633,1530986.8450462103,False
Hughesdale,h,Southern Metropolitan,4,13.0,2190000.0,1427388.9232203783,1654084.720193343,1649915.949551996,False
Hughesdale,h,Southern Metropolitan,2,13.0,980000.0,965667.2283954778,1071841.5480141214,921415.096609487,False
Hughesdale,h,Southern Metropolitan,2,13.0,720000.0,1223730.2728741276,1141927.9392592344,1075829.2052689465,False
Ivanhoe,h,Eastern Metropolitan,3,7.9,990000.0,1081700.4235235236,1112662.8403046473,1074374.763265146,False
Ivanhoe,h,Eastern Metropolitan,4,7.9,1410000.0,1585261.3367923258,1507252.0308212,1540649.1045021121,False
Ivanhoe,h,Eastern Metropolitan,3,7.9,970000.0,1205144.0673442706,1174718.7243804603,1125270.8175254688,False
Ivanhoe,h,Eastern Metropolitan,4,7.9,1650000.0,1527030.5246424577,1420352.213783737,1525904.6766305198,False
Ivanhoe,h,Eastern Metropolitan,4,7.9,3020000.0,1718418.5369839878,1754090.816569344,1826904.3460825123,False
Ivanhoe,h,Eastern Metropolitan,5,7.9,1689000.0,1596483.2716550154,1517232.5434966115,1517103.3782146596,False
Ivanhoe,h,Eastern Metropolitan,2,7.9,690000.0,882610.0564274135,1147656.2689808374,1054446.8522088923,False
Ivanhoe,h,Eastern Metropolitan,3,7.9,1851000.0,1584572.1334927217,1506426.8076484732,1457961.3528403104,False
Ivanhoe,u,Eastern Metropolitan,3,7.9,1110000.0,759605.4763790525,920675.486937779,864696.4517732058,False
Ivanhoe,t,Eastern Metropolitan,3,7.9,1060000.0,827389.3130272228,858887.440566067,892330.546286467,False
Ivanhoe East,h,Eastern Metropolitan,2,9.0,2100000.0,1795031.829361958,1511793.9664970557,1690227.278087294,False
Ivanhoe East,h,Eastern Metropolitan,5,9.0,2325000.0,1755445.4337217633,2146289.0009862054,2061826.261125715,False
Ivanhoe East,h,Eastern Metropolitan,3,9.0,2400000.0,2184766.0957012745,1875488.1239826793,2055212.6149194124,False
Ivanhoe East,h,Eastern Metropolitan,3,9.0,1740000.0,1586774.3562371812,1695663.890286956,1752295.3697734296,False
Kealba,h,Western Metropolitan,4,15.0,646000.0,655153.3027913639,607990.2907754594,627966.9912470864,False
Kealba,h,Western Metropolitan,3,15.0,570000.0,477248.02109585673,510576.3959451104,482382.2918416216,False
Keilor East,h,Western Metropolitan,3,12.8,843000.0,742815.9561976728,738384.7138109005,706612.4985472423,False
Keilor East,h,Western Metropolitan,3,12.8,835000.0,805276.0045653095,820674.6582300536,797048.6443014,False
Keilor East,h,Western Metropolitan,3,12.8,635000.0,581826.6131184859,595776.9483623479,594441.1644777213,False
Keilor East,u,Western Metropolitan,2,12.8,490000.0,488578.00621075334,461012.19349962013,455039.586197312,False
Keilor East,h,Western Metropolitan,3,12.8,745000.0,639941.9818037004,648298.0620918558,614365.3144215678,False
Keilor East,h,Western Metropolitan,3,12.8,941000.0,769645.1124988723,763894.5604913242,774001.1357122262,False
Keilor East,h,Western Metropolitan,3,12.8,738000.0,654737.8901140125,682052.4422265927,647676.6367284067,False
Keilor East,h,Western Metropolitan,3,12.8,912000.0,773659.6083479185,807657.6353982638,788076.6754393716,False
Keilor East,t,Western Metropolitan,3,12.8,745000.0,641455.3238141952,618493.2747655868,648250.8097921086,False
Keilor East,t,Western Metropolitan,2,12.8,570000.0,501023.64243614726,522410.68011970015,514541.93486858514,False
Keilor East,h,Western Metropolitan,4,12.8,885000.0,907678.5341997569,907020.641843537,879461.5502370502,False
Kew,h,Southern Metropolitan,5,5.6,3800000.0,2952088.405070331,3398872.5274600075,3431549.3903334094,False
Kew,u,Southern Metropolitan,2,5.6,700000.0,590602.3872945785,562451.8039608966,547046.7191584826,False
Kew,t,Southern Metropolitan,3,5.6,752000.0,1027300.4508907028,1082710.2359486192,977580.2805435362,False
Kew,t,Southern Metropolitan,3,5.6,690000.0,1090682.7747019466,1165331.6559200059,1144689.7140451386,False
Kew,u,Southern Metropolitan,1,5.6,468000.0,389239.41758115793,407719.7271455136,378617.6698026789,False
Kew,h,Southern Metropolitan,4,5.6,2600000.0,1899650.9851305839,2024462.2546022183,1852448.8001822846,False
Kew,h,Southern Metropolitan,5,5.6,4515000.0,3524126.9146433487,4151823.1043257965,3782898.435526341,False
Kew,h,Southern Metropolitan,5,5.6,3160000.0,2972868.49130232,3085801.685107048,2990756.767756668,False
Kew,u,Southern Metropolitan,2,5.6,820000.0,597450.4477898885,591619.6230791175,649160.2916045936,False
Kew,h,Southern Metropolitan,4,5.6,2150000.0,2685813.2444766513,2683811.161545019,2709986.559058466,False
Kew,h,Southern Metropolitan,3,5.6,1965000.0,1978760.717682128,1956492.9447687455,1881875.7493019586,False
Kew,h,Southern Metropolitan,5,5.6,2425000.0,2195722.456550788,2115455.5184416743,2200375.1649622177,False
Kew,u,Southern Metropolitan,2,5.6,643000.0,601683.4684216753,610035.3012437399,583731.0761942394,False
Kew,t,Southern Metropolitan,3,5.6,835000.0,1348526.355999152,1242581.3762486775,1243724.6288340264,False
Kew,u,Southern Metropolitan,2,5.6,736000.0,593427.6523458321,625724.9923857421,624547.8809004842,False
Kew East,u,Southern Metropolitan,2,7.5,590000.0,494333.775832615,458504.3238863693,459988.57929256273,False
Kew East,h,Southern Metropolitan,3,7.5,1402000.0,1689254.2522439654,1539609.8681545847,1586171.7870517026,False
Kew East,t,Southern Metropolitan,3,7.5,1205000.0,1373407.2977510458,1235003.1455141867,1256271.3474287076,False
Kingsville,h,Western Metropolitan,3,7.8,1190000.0,952252.8462907216,945042.9647714065,993268.7509961074,False
Kingsville,h,Western Metropolitan,4,7.8,1205000.0,1124597.334243609,1005193.2450714288,979515.8098350841,False
Kingsville,h,Western Metropolitan,3,7.8,860000.0,1079836.588565019,1110087.7963217043,1062131.7843742687,False
Maidstone,h,Western Metropolitan,3,9.2,760000.0,879603.3591702183,761904.3327470925,785392.2431930219,False
Maidstone,h,Western Metropolitan,3,9.2,873000.0,900821.9725137703,848183.4836272832,831682.0049364793,False
Maidstone,h,Western Metropolitan,2,9.2,640000.0,598031.7910946171,626056.0118668159,587525.3710690484,False
Maidstone,t,Western Metropolitan,3,9.2,680000.0,1028837.066606049,730840.6447205816,748086.5117440583,False
Maidstone,h,Western Metropolitan,3,9.2,725000.0,730964.8449462901,774314.2707524085,752129.1178840629,False
Maidstone,h,Western Metropolitan,2,9.2,472500.0,591334.9161551816,561295.089027128,555252.5199295052,False
Maidstone,t,Western Metropolitan,3,9.2,675000.0,631287.1160579905,624557.1077602886,657677.2255816114,False
Maidstone,u,Western Metropolitan,2,9.2,405000.0,510678.76101674925,462617.1382510771,462888.26880466787,False
Maidstone,t,Western Metropolitan,4,9.2,838000.0,851534.3449377731,771212.7479375048,790327.3339682316,False
Maidstone,h,Western Metropolitan,3,9.2,930000.0,774809.8013694815,727877.6773033068,736155.1983710505,False
Malvern,u,Southern Metropolitan,1,7.4,365000.0,354280.2207557214,353558.5714577,360715.8048070497,False
Malvern,t,Southern Metropolitan,2,7.4,1000000.0,1121491.7332639196,860027.7108755531,923784.7434431455,False
Malvern,u,Southern Metropolitan,1,7.4,456000.0,398926.93986109435,387669.48679236585,372662.7966929961,False
Malvern,h,Southern Metropolitan,3,7.4,2250000.0,1482170.5519267612,1734574.7094759052,1942150.3489593857,False
Malvern,h,Southern Metropolitan,3,7.4,2000000.0,1628064.0684025418,1446342.5941244236,1671927.5269958058,False
Malvern East,h,Southern Metropolitan,3,11.2,2250000.0,1613149.1419146096,1674112.0929169669,1631509.8044812998,False
Malvern East,h,Southern Metropolitan,4,11.2,3200000.0,2286841.6271215174,2320802.933364469,2318473.1389831854,False
